,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,epsPos,epsNeg,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
658,-0.055702918,-0.11771995,0.045521292,0.069069069,-0.062293851,CTB,268556000,-59722000,18278000,213091000,-165408000,-14955000,-81156000,13063000,1288000,-40252000,33.45,87850000,505752000,57057000,,36424000,,-5334000,30727000,,1399000,0.16,-0.41,0.57,0,1,,56056000,95744000,12434000,3451000,126143000,-7691000,611524000,,289737000,,1,63303000,63303000,-6165000,8285000,8285000,8983000,565203000,958524000,,33.95,30727000,64550000,-1230000,,63921000,50058000,,619221000,,-451902000,978494000,3/31/2018,,2397224000,65017000,337710000,,-0.71900004,2/20/2018,2678982000,-29915000,-77303000,-59589000,1453739000,560514000,1474956000,570769000,-18293000,601496000,1140723000,-1362629000
659,-0.314176245,-0.083617747,-0.315923567,-0.274324324,-0.093635605,CTB,240506000,-38037000,19365000,180493000,-42613000,-53530000,7052000,-25685000,23546000,-4889000,24.45,87850000,595017000,54006000,,37163000,,-5289000,34964000,,-55000,0.3,0.04,0.26,1,0,,53960000,103391000,17976000,2267000,125979000,-8417000,580095000,,289756000,,1,58921000,58921000,15870000,15008000,15008000,15709000,606546000,938408000,,23.5,34964000,61948000,,,59600000,47273000,,606684000,,-471298000,964158000,6/30/2018,,2406943000,68427000,343793000,,0.154,4/30/2018,2632779000,-3212000,-1336000,-38010000,1426734000,553810000,1455511000,663444000,-16988000,698408000,1118347000,-1395811000
660,-0.223929389,0,-0.066089693,-0.069384555,-0.056316309,CTL,939000000,-753000000,14370000000,160000000,-193000000,-69000000,,19000000,-40000000,16000000,22.44,550000000,1927000000,,,866000000,,-291000000,501000000,,-2000000,0.42,-0.03,0.45,0,1,,19638000000,2107000000,139000000,47000000,3753000000,-362000000,131000000,,24854000000,150000000,1,,,-82000000,92000000,92000000,92000000,1888000000,-10431000000,,23.36,501000000,6667000000,-22000000,-61000000,270000000,1183000000,,9456000000,,-1994000000,17634000000,9/30/2017,,34000000,696000000,24978000000,,-0.067,8/3/2017,50536000000,-395000000,958000000,-756000000,2694000000,3266000000,37576000000,3533000000,-362000000,4034000000,12960000000,-1994000000
661,-0.326986755,-0.197829304,-0.25,-0.334697218,-0.049159236,CTL,1555000000,-743000000,23314000000,551000000,-5577000000,29000000,,-30000000,-593000000,-492000000,15.48,1069000000,1948000000,,,1187000000,,-572000000,678000000,,-2000000,0.18,-0.12,0.3,0,1,,30475000000,3375000000,54000000,-1063000000,12773000000,-481000000,128000000,,37283000000,150000000,1,,,1844000000,1117000000,1117000000,1117000000,2815000000,-19757000000,,14.8,678000000,1167000000,2000000,-61000000,406000000,1572000000,,9980000000,,-1995000000,26852000000,12/31/2017,,1103000000,1510000000,37726000000,,-0.4,11/9/2017,75611000000,1268000000,1178000000,-8021000000,4194000000,4857000000,52120000000,4645000000,-624000000,5323000000,23491000000,-1995000000
662,-0.283618582,0.008605852,0.146771037,-0.144109056,0.084495891,CTL,1508000000,-805000000,23316000000,501000000,-50000000,117000000,,-14000000,238000000,-92000000,19.13,1079000000,2803000000,,,1283000000,,-580000000,774000000,,-1000000,0.25,0.06,0.19,1,0,,30778000000,3142000000,236000000,121000000,11928000000,-535000000,111000000,,36940000000,150000000,1,,,-343000000,115000000,115000000,115000000,2688000000,-19263000000,,18.92,774000000,928000000,-36000000,-61000000,530000000,1610000000,,9643000000,,-2288000000,26826000000,3/31/2018,,1336000000,1085000000,37377000000,,0.316,2/15/2018,74793000000,-948000000,1667000000,-768000000,4183000000,4767000000,51350000000,5171000000,-538000000,5945000000,23443000000,-2288000000
663,-0.279264882,0.032627361,0.057444314,0.082183563,0.072681551,CTL,1360000000,-771000000,23360000000,700000000,195000000,-82000000,,-159000000,368000000,40000000,19.4,1079000000,2730000000,,,1290000000,,-576000000,880000000,,-1000000,0.26,0.01,0.25,1,0,,30715000000,3172000000,237000000,-55000000,11536000000,-546000000,107000000,,36878000000,150000000,1,,,-55000000,292000000,292000000,292000000,2898000000,-19262000000,,18.95,880000000,1000000000,-36000000,-61000000,417000000,1422000000,,9958000000,,-2490000000,26494000000,6/30/2018,,1040000000,1002000000,37315000000,,0.04,5/10/2018,74346000000,-642000000,1582000000,-744000000,4451000000,4521000000,51357000000,5022000000,-643000000,5902000000,22989000000,-2490000000
664,0.274812628,0.147852761,0.302018093,0.289159394,-0.035912456,CTRP,7029505820,,70425644869,16196266530,,,,0,,,54.15,5139501,1124094146,403491741,,,,,645262254,,,0.23,0.04,0.19,1,0,,56218081472,5291675055,881648554,529202309,13834866827,-383446788,,,35595921305,22166556356,1,1994570406,1994570406,,326872069,326872069,352446245,5266699517,8256079008,,53.86,645262254,2028646335,,,9063612920,13941352605,,4014850235,,2746834574,5647530298,6/30/2017,2036738021,7346374489,2609674780,46183070478,24259372528,0.21100001,5/11/2017,1.54682E+11,,,,54785951495,34767263530,74378035070,5770506947,236386300,6415769201,78309027307,531868448
665,0.113410771,-0.091191174,-0.060919131,0.105936648,-0.024384428,CTRP,8314060992,,70905962076,18323479861,,,,0,,,51.45,5163296,1303483658,418407590,,,,,1358998269,,,0.41,0.18,0.23,1,0,,56265595482,6596192399,1577613593,313405180,13888233593,-318779226,,,33597170400,22609358318,1,1935060451,1935060451,,1229117787,1229117787,1264208413,5855141594,11576497065,,49.95,1358998269,1591441745,,,11999917088,15218598944,,3992418241,,4354529115,5631471625,9/30/2017,2185439369,8575492276,3051754761,48435974223,27062816401,0.78300005,8/31/2017,1.63227E+11,,,,63241354944,41972480475,79562069116,6540677788,218615324,7899676057,81730326140,2243708492
666,0.09536973,-0.143088845,-0.171891327,-0.08908046,-0.023190062,CTRP,7459203252,,71341098032,18242991687,,,,0,,,46.46,5173301,1061324509,461969275,,,,,507736235,,,0.18,0.03,0.15,1,0,,56246051292,5317799362,759054007,289470044,13847077285,-323800026,,,29220254767,25573785268,1,1779215851,1779215851,,503573700,503573700,469583963,5592426752,14600684975,,46.43,507736235,1539242890,,,6836861044,11116250958,,4195260742,,6379296866,5615500429,12/31/2017,2074369881,9079065976,2735693246,45536537240,28129938110,0.2,11/2/2017,1.62048E+11,,,,59226820149,42159932401,75575447910,5871387636,251317772,6379123871,84693813552,4268476243
667,-0.012963338,0.108003638,0.12905468,-0.069683085,-0.019687715,CTRP,9416000000,,71885000000,17253000000,,,,0,,,47.78,5000000,1244000000,642000000,,,,,590000000,,,0.51,0.37,0.14,1,0,,56488000000,5487000000,1223000000,179000000,13811000000,-322000000,,,29072000000,25224000000,1,1875000000,1875000000,,1060000000,1060000000,1044000000,5178000000,16540000000,,48.63,590000000,1558000000,,,9761000000,13344000000,,4126000000,,479000000,5785000000,3/31/2018,2160000000,16581000000,2737000000,49648000000,34123000000,2.643,3/15/2018,1.69181E+11,,,,66315000000,47269000000,80467000000,6141000000,633000000,6731000000,86839000000,-1632000000
668,0.184442524,0.024368366,0.131439894,0.306387035,0.020655028,CTSH,186000000,-78000000,208000000,1577000000,420000000,-181000000,,-38000000,7000000,376000000,69.95,6000000,2337000000,464000000,,114000000,,-90000000,676000000,,2000000,0.98,0.02,0.96,1,0,,2608000000,1429000000,659000000,164000000,957000000,-6000000,,20000000,723000000,262000000,1,,,-170000000,495000000,495000000,495000000,3292000000,7414000000,,67.83,676000000,892000000,,,552000000,633000000,,278000000,,44000000,1304000000,9/30/2017,,10721000000,646000000,823000000,3136000000,0.021,8/3/2017,14580000000,-231000000,773000000,-124000000,8557000000,2600000000,3601000000,3090000000,-17000000,3766000000,10979000000,44000000
669,0.473612463,0.043004824,0.104349095,0.249504624,-0.028552305,CTSH,210000000,-80000000,49000000,1925000000,348000000,-273000000,,0,207000000,536000000,73.54,6000000,2360000000,418000000,,111000000,,-86000000,660000000,,5000000,1.03,0.06,0.97,1,0,,2704000000,1468000000,714000000,732000000,981000000,-5000000,,64000000,698000000,235000000,1,,,42000000,-18000000,-18000000,-18000000,3222000000,6984000000,,74.64,660000000,866000000,,,833000000,383000000,,1015000000,,70000000,1324000000,12/31/2017,,10544000000,697000000,873000000,3131000000,0.062,11/1/2017,15221000000,-333000000,836000000,-160000000,9111000000,2839000000,4552000000,3168000000,54000000,3828000000,10669000000,70000000
670,0.400682335,0.007223661,-0.004981823,0.061934186,0.034839317,CTSH,293000000,-96000000,63000000,1440000000,-326000000,-273000000,,84000000,86000000,-146000000,76.52,6000000,2401000000,394000000,330000000,117000000,,-118000000,694000000,,1000000,1.06,0,1.06,0,1,,2713000000,1511000000,697000000,177000000,955000000,-6000000,,-130000000,673000000,83000000,1,,,-114000000,520000000,520000000,520000000,3452000000,7320000000,,76.63,694000000,971000000,,,708000000,769000000,,915000000,,63000000,1333000000,3/31/2018,,10856000000,710000000,773000000,3390000000,0,2/7/2018,15045000000,-488000000,388000000,-227000000,8990000000,2469000000,4057000000,3218000000,3000000,3912000000,10988000000,63000000
671,0.352592593,0.039205767,0.08518225,0.117351101,-0.05387793,CTSH,217000000,-91000000,55000000,901000000,-698000000,-57000000,,-134000000,199000000,53000000,77.86,6000000,2417000000,367000000,353000000,123000000,,-118000000,670000000,,-20000000,1.19,0.09,1.1,1,0,,3036000000,1589000000,624000000,168000000,1060000000,-7000000,,-16000000,649000000,80000000,1,,,-25000000,456000000,456000000,456000000,3522000000,6552000000,,78.726,670000000,982000000,,,534000000,822000000,,972000000,,-94000000,1345000000,6/30/2018,,10681000000,805000000,749000000,3346000000,0.081999995,5/7/2018,14806000000,-734000000,640000000,-584000000,8303000000,2537000000,4158000000,3336000000,-46000000,4006000000,10648000000,-94000000
672,-0.028232406,0.104651163,0.010638298,-0.144144144,0.041242959,CTSO,1288230,-350325,158734206,15400348,-1001982,-268701,-189317,-414262,1376692,47707,4.95,28481,1516864,,,58127,,,-2149045,,31186,-0.07,0,-0.07,0,1,,,2307435,-2054279,0,,-253780,1089343,,6966355,,1,,,,-2054279,-2054279,-2054279,2350190,9473793,,5.25,-2149045,1799515,-147988,,196000,,,,,-123277,1032789,9/30/2017,537949,-149165617,3918531,9966355,,0,8/8/2017,22218309,1689346,-2183352,-539162,19386005,5778161,12744516,5973344,94766,3824299,9473793,-123277
673,0.116071429,0.008064516,0.358695652,0.453488372,0,CTSO,1244411,-410729,162907482,17321862,1921514,154030,285202,1057599,1226788,-68453,6.25,28974,1265003,,,56583,,,-3805167,,5367,-0.11,-0.01,-0.1,0,1,,,3381708,-3823758,-676739,1838052,-251393,795657,,5992141,,1,,,,-3147019,-3147019,-3147019,2205859,8424783,,6.2,-3805167,123133,-147988,,,14747,,,,-360985,1402782,12/31/2017,2421175,-152312636,4765700,9992141,,-0.1,11/10/2017,24103307,2907603,-409484,-581972,20739340,7848331,13840472,8451878,-18591,4646711,10262835,-360985
674,0.476635514,0.097222222,0.136690647,0.327731092,-0.019169916,CTSO,2139585,-242989,170402768,21089748,3767886,-117527,114700,489824,170276,38623,7.75,29974,1567645,,,56574,,,-3101167,,990,-0.1,0.02,-0.12,1,0,,,3357006,-2982035,0,,-239098,680185,,9869940,,1,,,,-2982035,-2982035,-2982035,2352258,14447174,,8,-3101167,2179759,-147988,,,,,,,-690897,1608203,3/31/2018,1780309,-155294671,4677864,9869940,,0.16700001,3/9/2018,28303391,6442950,-2203778,-472276,24515429,3986277,13856217,8025818,119132,4924651,14447174,-690897
675,0.649484536,0.088435374,0.103448276,0.344537815,0.00623055,CTSO,1253463,-225539,182674479,25282626,4192878,-651474,-105000,-273489,3501656,-28225,8.05,31419,1785854,,,60938,,,-4187875,,-45057,-0.19,-0.07,-0.12,0,1,,,3969584,-5821202,0,,-839825,769247,,9893685,,1,,,,-5821202,-5821202,-5821202,2902851,21560839,,8,-4187875,2395960,,,,,,,,-29188,1769562,6/30/2018,1575751,-161115871,6581708,9893685,,-0.583,5/8/2018,34945803,7979353,-3293049,-448369,30780281,3491279,13384964,9943313,-1633327,5755438,21560839,-29188
676,-0.052234336,-0.003652393,-0.091211947,0.110471645,-0.020432329,CTXS,56772000,-23020000,4994854000,940869000,96098000,75668000,-1952000,-44597000,27297000,3924000,77.51,305000,88373000,195755000,,42828000,,,145265000,,1790000,1.22,0.18,1.04,1,0,,1617124000,602552000,133841000,7121000,168093000,-11726000,14892000,-61239000,1376673000,1074052000,1,,,10000000,126720000,126720000,126720000,464801000,210394000,,79.32,145265000,234157000,-10632000,-497000,4531000,1177463000,,628463000,,-8667000,254297000,9/30/2017,107113000,3790452000,328877000,1416673000,562893000,0.173,8/3/2017,5499396000,-74985000,254759000,-85466000,2151673000,1498649000,3503785000,545660000,-11424000,690925000,1995611000,-6790000000
677,-0.029093051,0.077939061,0.033734638,0.012156189,-0.015034201,CTXS,66893000,-19231000,4883670000,1115130000,174261000,-250043000,805000,194973000,120469000,53913000,81.2,306000,99313000,152362000,,30694000,,,261339000,,1026000,1.66,0.05,1.61,1,0,,1614494000,678544000,182123000,466012000,141952000,-16323000,13912000,-3809000,2127474000,1002928000,1,,,701039000,-283889000,-283889000,-283889000,712535000,-763985000,,82.4,261339000,186447000,-8861000,1833000,2498000,1342507000,,1013162000,,-10806000,252932000,12/31/2017,99323000,3509484000,307180000,2127474000,632516000,0.031,10/26/2017,5820176000,-57802000,253758000,-22721000,2621423000,1687079000,4827715000,516518000,-79216000,777857000,992461000,-7400999000
678,0.0172168,0.045890179,0.125864789,0.165180254,0.00719698,CTXS,68702000,-15997000,4938533000,954697000,-160433000,285104000,34000,-78062000,45279000,-54639000,93.43,308000,97257000,114277000,,42206000,,,171750000,,2404000,1.29,0.24,1.05,1,0,,1662568000,599935000,150946000,6687000,155895000,-20336000,13569000,328119000,2137418000,790754000,1,,,-5674000,144259000,144259000,144259000,427890000,-1295085000,,92.02,171750000,203154000,,3257000,2306000,1209529000,,955022000,,-14874000,249696000,3/31/2018,98550000,3786521000,314940000,2137418000,510267000,0.229,2/1/2018,5137477000,-769206000,357855000,248514000,2075410000,1521659000,4614099000,525442000,-20804000,697192000,523378000,-8201984000
679,0.14907793,0.04455981,0.029857112,0.161515334,0.04643059,CTXS,86533000,-16932000,5116339000,1021708000,67011000,-102635000,-6679000,56813000,63231000,34639000,101.17,308000,97230000,119760000,,44205000,,,152584000,,-5818000,1.28,0.08,1.2,1,0,,1662438000,645135000,131470000,24637000,141989000,-20542000,20282000,-28563000,741277000,842244000,1,,,,106833000,106833000,106833000,528386000,-1168251000,,102.2,152584000,206975000,,-255000,308000,1247638000,,974351000,,-18718000,246025000,6/30/2018,112943000,3893354000,364070000,2147434000,487367000,0.067,4/26/2018,5366062000,-51269000,170183000,-46085000,2266391000,3014258000,4729886000,589781000,-21114000,742365000,636176000,-8373825000
680,0.25159526,-0.055708391,-0.022079772,-0.106701366,0.010145015,CVE,,,,,,,,,,,13.87,,,,,,,,,,,-0.04,0.02,-0.06,1,0,,,,,,,,,,,,,,,,,,,,,,14.43,,,,,,,,,,,,3/31/2017,,,,,,0.333,2/16/2017,,,,,,,,,,,,
681,-0.294157152,-0.173742138,-0.259859155,-0.329719388,-0.021154635,CVE,,,,,,,,,,,10.29,,,,,,,,,,,0.28,0.25,0.03,1,0,,,,,,,,,,,,,,,,,,,,,,10.54,,,,,,,,,,,,6/30/2017,,,,,,8.333,4/26/2017,,,,,,,,,,,,
682,-0.417823229,0.099310345,-0.225461613,-0.444986072,0.086488446,CVE,2009000000,-443000000,4359000000,632000000,143000000,,,0,479000000,-390000000,8.69,11040000000,3273000000,,,572000000,-357000000,-62000000,-74000000,,48000000,0.22,0.1,0.12,1,0,,2339000000,1113000000,178000000,-110000000,,-168000000,1122000000,-1000000,12094000000,38000000,1,,,-947000000,-69000000,-69000000,288000000,1615000000,17094000000,,8.33,-74000000,334000000,101000000,80000000,1840000000,1697000000,,7339000000,512000000,620000000,34652000000,9/30/2017,6000000,3414000000,116000000,12094000000,,0.833,7/27/2017,42572000000,-1009000000,592000000,512000000,5209000000,3706000000,23139000000,4460000000,252000000,4386000000,19433000000,620000000
683,-0.300762301,0.025406504,0.251861042,0.095548317,0.031222048,CVE,337000000,-587000000,4361000000,610000000,-22000000,,,0,-1678000000,83000000,10.41,11040000000,3873000000,,,1911000000,1396000000,-61000000,-1443000000,,3000000,0.56,0.48,0.08,1,0,,2272000000,1206000000,-1485000000,-673000000,,-166000000,1389000000,6000000,9513000000,39000000,1,,,-2651000000,584000000,584000000,-812000000,1740000000,17709000000,,10.47,-1443000000,345000000,101000000,3316000000,1205000000,1955000000,,7003000000,1049000000,643000000,33269000000,12/31/2017,21000000,3937000000,91000000,9513000000,,6,11/2/2017,40933000000,-2712000000,900000000,1787000000,5008000000,4436000000,20952000000,6522000000,-42000000,5079000000,19981000000,643000000
684,,-0.108070501,0.822748815,,-0.06111226,CVNA,13685000,-16832000,35447000,103454000,-40979000,2134000,-17630000,7725000,-47171000,1341000,18.09,133000,204363000,,,3101000,,-1528000,-38260000,,,-0.29,0.01,-0.3,1,0,,,21016000,-39769000,0,,-838000,192242000,,16363000,,1,199315000,199315000,32363000,-4380000,-4380000,-39769000,11639000,28161000,,18.31,-38260000,2969000,-1055000,-1416000,58872000,9749000,,6920000,,,125996000,9/30/2017,,-7419000,59276000,214821000,,0.033,8/9/2017,495172000,31992000,-54723000,-18248000,366207000,244413000,267696000,263639000,-1509000,225379000,28161000,
685,,0.089928058,-0.16252073,0.410614525,-0.032877835,CVNA,12348000,-28011000,,,-47198000,-6969000,-72030000,0,-61548000,-2544000,14.66,,0,,,4605000,,-1528000,0,,,-0.36,-0.02,-0.34,0,1,,,0,-52672000,0,,-3541000,,,,,1,106639000,,114040000,0,-9768000,-52672000,,,,12.9,-48952000,,-1055000,,,8325000,,,,,,12/31/2017,,,83186000,,,-0.059,11/8/2017,,112262000,-131449000,-28011000,,,,0,0,0,,
686,,0.063175868,0.042992741,0.07727797,-0.067540882,CVNA,18468000,-28011000,41603000,121497000,-47198000,-6969000,-72030000,13757000,-61548000,-2544000,17.46,133000,326188000,,,4605000,,-1528000,-48952000,,,-0.4,0,-0.4,0,1,,,34234000,-52672000,0,,-3541000,299780000,,66788000,,1,106639000,106639000,114040000,-7043000,-9768000,-52672000,20969000,21794000,,16.249,-48952000,3152000,-153000,,99077000,6325000,,7250000,,,176259000,3/31/2018,,-19942000,83186000,421459000,,0,3/7/2018,720734000,112262000,-131449000,-28011000,541323000,419756000,493794000,409374000,-3720000,360422000,21794000,
687,1.346919431,0.091710758,0.339102217,0.513447433,0.078425892,CVNA,27189000,-45414000,95008000,199192000,77623000,-2531000,-2787000,20636000,-54253000,-4719000,26.78,140000,425151000,,,5257000,,-1376000,-46617000,,,-0.37,-0.02,-0.35,0,1,,6868000,50135000,-51250000,0,9616000,-4165000,302989000,,76873000,,1,195361000,195361000,7073000,-9965000,-11340000,-51250000,23573000,48757000,,29,-46617000,4372000,-184000,,117739000,6374000,,6957000,,,217414000,6/30/2018,,-29907000,96752000,430624000,,-0.056999996,5/10/2018,881763000,177743000,-48036000,-52084000,643493000,438824000,522654000,521903000,-4633000,475286000,65241000,
688,-0.187429393,0.012541592,-0.023812461,0.04009465,-0.00697574,CVS,7899000000,-524000000,32009000000,2485000000,391000000,-166000000,128000000,150000000,502000000,97000000,78.57,17000000,39053000000,,,615000000,-1000000,-511000000,2569000000,,1000000,1.5,0.01,1.49,1,0,,38169000000,7128000000,2062000000,777000000,13303000000,-250000000,14147000000,5000000,23386000000,,1,5000000,5000000,-990000000,1285000000,1282000000,1285000000,12440000000,-16609000000,,78.64,2569000000,1544000000,446000000,265000000,776000000,9807000000,,6086000000,4828000000,-178000000,9914000000,9/30/2017,,40779000000,4559000000,25789000000,75000000,0.007,8/8/2017,92853000000,-1786000000,2611000000,-434000000,29923000000,28513000000,57985000000,43612000000,-507000000,46181000000,34863000000,-37942000000
689,-0.15103592,-0.099713989,-0.124747219,-0.145589143,-0.036020065,CVS,8863000000,-506000000,32079000000,1696000000,-789000000,-661000000,-1134000000,1380000000,-1445000000,-2185000000,66.8,17000000,40486000000,,,622000000,-1000000,-510000000,3203000000,,1000000,1.92,0.03,1.89,1,0,,38451000000,7899000000,2809000000,-478000000,13630000000,-247000000,15296000000,-46000000,22181000000,,1,4000000,4000000,1166000000,3287000000,3275000000,3287000000,13181000000,-14390000000,,68.23,3203000000,1529000000,446000000,,940000000,10355000000,,4607000000,4828000000,-196000000,10292000000,12/31/2017,,43556000000,4696000000,27025000000,111000000,0.016,11/6/2017,95131000000,670000000,-136000000,-1324000000,31229000000,30648000000,57436000000,45182000000,-394000000,48385000000,37691000000,-37961000000
690,-0.026322682,-0.042991376,0.113023952,-0.053710067,-0.052461995,CVS,7741000000,-482000000,32191000000,42023000000,40364000000,-857000000,464000000,-178000000,117000000,1167000000,70.55,17000000,38834000000,,,644000000,-1000000,-508000000,2075000000,,,1.48,0.07,1.41,1,0,,38115000000,6859000000,1470000000,472000000,13388000000,-523000000,14824000000,-8000000,61552000000,,1,4000000,4000000,38099000000,998000000,996000000,998000000,13964000000,-12830000000,,74,2075000000,1694000000,446000000,,868000000,11312000000,,4662000000,4828000000,141000000,10144000000,3/31/2018,,44040000000,4784000000,65094000000,119000000,0.05,2/8/2018,1.35139E+11,38140000000,2355000000,-131000000,71798000000,30248000000,96462000000,43618000000,-605000000,45693000000,38673000000,-37575000000
691,-0.170326989,0.08660914,-0.152013967,-0.014349906,-0.030762468,CVS,8570000000,-430000000,32264000000,43815000000,1793000000,-202000000,-95000000,1223000000,4166000000,-242000000,65.94,17000000,39507000000,,,647000000,-1000000,-510000000,2373000000,,,1.69,0.08,1.61,1,0,,34220000000,7201000000,-2065000000,497000000,13322000000,-689000000,14922000000,9000000,61569000000,,1,4000000,4000000,,-2563000000,-2564000000,-2562000000,14158000000,-11935000000,,66.99,2373000000,1709000000,,,799000000,11815000000,,4617000000,4828000000,110000000,10249000000,6/30/2018,,40965000000,,65109000000,96000000,0.05,5/2/2018,1.3329E+11,-520000000,2934000000,-621000000,73790000000,31493000000,97679000000,44335000000,-4438000000,46708000000,35607000000,-37639000000
692,0.03764913,0.017548907,0.006068076,-0.08957529,0.01876543,CVX,13084000000,-3224000000,16745000000,6641000000,1879000000,-662000000,268000000,1446000000,-1547000000,-949000000,108.12,1832000000,21846000000,,6793000000,5109000000,,-2032000000,601000000,,22000000,0.85,-0.13,0.98,0,1,,4531000000,10179000000,2658000000,672000000,,-35000000,5761000000,-5000000,33983000000,32402000000,1,1198000000,1198000000,-910000000,1952000000,1952000000,1986000000,14114000000,1.42182E+11,,106.71,601000000,10393000000,-25000000,-20000000,10000000,1123000000,,44951000000,3212000000,-3662000000,1.78436E+11,9/30/2017,,1.73035E+11,1238000000,41972000000,13000000,-0.133,7/28/2017,2.5516E+11,-2597000000,5370000000,-916000000,29398000000,28223000000,1.07249E+11,31424000000,2057000000,32025000000,1.46713E+11,-44899000000
693,0.17047139,0.006971603,0.095449501,0.110028116,-0.042251305,CVX,14565000000,-3641000000,16848000000,4813000000,-1828000000,-1180000000,169000000,1604000000,-1832000000,83000000,113.54,1832000000,24466000000,4750000000,1167000000,3753000000,,-2039000000,1220000000,,3000000,0.72,-0.5,1.22,0,1,,4531000000,10041000000,1481000000,-1637000000,,-173000000,5585000000,-9000000,33477000000,32497000000,1,1195000000,1195000000,-3239000000,3111000000,3111000000,3118000000,15331000000,1.43593E+11,,116.13,1220000000,10506000000,-12000000,20000000,22000000,1600000000,,43179000000,3182000000,-3829000000,1.77712E+11,12/31/2017,,1.74106E+11,1349000000,38763000000,9000000,-0.41,10/27/2017,2.53806E+11,-4822000000,6230000000,-3239000000,28560000000,27737000000,1.04487E+11,33287000000,261000000,34507000000,1.48124E+11,-44662000000
694,0.131261261,-0.022877597,0.083527483,0.136791599,-0.057275534,CVX,14479000000,-2997000000,16963000000,6466000000,1574000000,-335000000,-543000000,-807000000,-896000000,-492000000,118.58,1832000000,25934000000,,6211000000,4289000000,,-2124000000,3436000000,,33000000,1.9,0.42,1.48,1,0,,4531000000,10034000000,5073000000,1414000000,,-159000000,6128000000,-29000000,31054000000,33470000000,1,1210000000,1210000000,956000000,3638000000,3638000000,3659000000,15764000000,1.45825E+11,,123.95,3436000000,10869000000,-11000000,26000000,323000000,1867000000,,43102000000,1344000000,-3699000000,1.75846E+11,3/31/2018,,1.75619E+11,807000000,39745000000,38000000,0.284,2/2/2018,2.56442E+11,-613000000,5043000000,-2889000000,31726000000,30630000000,1.04876E+11,32532000000,1637000000,35968000000,1.50356E+11,-44058000000
695,0.171003017,0.108117752,-0.049215461,0.041851883,0.019136288,CVX,15722000000,-3226000000,17040000000,7628000000,1181000000,-1044000000,-532000000,1511000000,-991000000,297000000,126.62,1832000000,29957000000,,6128000000,4498000000,,-2129000000,3378000000,,-78000000,1.78,-0.31,2.09,0,1,,4518000000,10534000000,4905000000,1483000000,,-217000000,6644000000,-20000000,29779000000,34242000000,1,1182000000,1182000000,-1323000000,3409000000,3409000000,3422000000,16665000000,1.4768E+11,,125.5,3378000000,10671000000,-44000000,26000000,346000000,1679000000,,42768000000,1362000000,-3608000000,1.74242E+11,6/30/2018,,1.76899E+11,1119000000,38517000000,58000000,-0.148,4/27/2018,2.57929E+11,-3054000000,6855000000,-2542000000,34256000000,31862000000,1.04549E+11,37113000000,1527000000,40491000000,1.52198E+11,-43573000000
