,1Year,1month,3month,6month,PostEarningsReturn,Underlying_stats,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,earnBeatsBefore,earnMissBefore,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock,industry,sector,Underlying
45,1.0670391061452515,-0.1685393258426966,0.19354838709677424,0.42307692307692313,0.09038406146826894,ABEO,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-15,,,,,,,,,,,,,Biotechnology,Healthcare,ABEO
46,1.8415841584158414,0.02499999999999991,-0.1086956521739132,-0.05280528052805289,-0.006993035490970525,ABEO,2037000,-72000,440813000,56522000,-1782000,-14000,,-1730000,1085000,-906000,14.25,409000,0,,,138000,,,1.0,0.0,-5362000,,,-0.13,0.06,-0.19,,32466000,219000,-5343000,0,4063000,-2000,,-69852000,,,1,,,,-5343000,-5343000,-5343000,111000,53351000,,14.05,-5362000,77000,,,,602000,,3212000,,,730000,2017-12-31,3277000,-351342000,2166000,,,0.316,2018-04-02,95731000,5060000,-6770000,-72000,58395000,2639000,5851000,5581000,19000,219000,89880000,,Biotechnology,Healthcare,ABEO
47,,,,,,ABEO,2393000,-704000,529421000,137750000,81228000,4000,,2817000,1410000,-1253000,,469000,0,,,146000,,,1.0,1.0,-8750000,,,-0.19,-0.05,-0.14,,32466000,215000,-8450000,0,3977000,-1000,,-69852000,,,1,,,,-8450000,-8450000,-8450000,107000,133655000,,,-8750000,357000,,,,3214000,,3061000,,,1374000,2018-03-31,5706000,-359792000,3113000,,,-0.357,,178766000,87258000,-5326000,-704000,140592000,5607000,8668000,8965000,300000,215000,170098000,,Biotechnology,Healthcare,ABEO
48,,,,,,ABEO,5910000,-3502000,533319000,131995000,-5755000,43000,,1449000,2072000,643000,,472000,8162000,,,174000,,,2.0,1.0,-8616000,,,-0.18,0.01,-0.19,,32466000,-5564000,-8463000,0,3890000,-3000,,-69852000,,,1,,,,-8463000,-8463000,-8463000,64000,132843000,,,-8616000,357000,,,,544000,,,,,4789000,2018-06-30,,-364592000,2878000,,,0.053000003,,175653000,1829000,-4082000,-3502000,134151000,6454000,6454000,11214000,153000,2598000,169199000,,Biotechnology,Healthcare,ABEO
49,0.2696245733788398,0.032818395386915444,0.1153136531365313,0.2635429367705977,-0.01465049637362896,ABMD,,,,,,,,,,,142.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.02,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-27,,,,,,,,,,,,,Medical Devices,Healthcare,ABMD
49,0.2696245733788398,0.032818395386915444,0.1153136531365313,0.2635429367705977,-0.01465049637362896,ABMD,,,,,,,,,,,142.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.02,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-27,,,,,,,,,,,,,Medical Devices,Healthcare,ABMD
49,0.2696245733788398,0.032818395386915444,0.1153136531365313,0.2635429367705977,-0.01465049637362896,ABMD,,,,,,,,,,,142.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.02,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-27,,,,,,,,,,,,,Medical Devices,Healthcare,ABMD
50,0.40501762728539803,0.04672611776203284,0.19864307197314135,0.3089673082798656,0.046851513357887294,ABMD,16667000,-7871000,592081000,44536000,566000,-3619000,-4061000,5561000,18608000,-692000,179.59,442000,21627000,106798000,16016000,2857000,,,1.0,0.0,32143000,,-346000,0.54,0.16,0.38,,34332000,111196000,32484000,7981000,,,40632000,-35514000,,68554000,1,,,-193000,24503000,24503000,24503000,57327000,570554000,,177.0,32143000,123900000,-19237000,,,11538000,,11299000,,-11802000,97697000,2017-12-31,18973000,90164000,60080000,15961000,218661000,0.42099997,2017-10-26,694653000,1140000,43157000,-43385000,370170000,63358000,89767000,100680000,341000,132823000,604886000,-77801000,Medical Devices,Healthcare,ABMD
50,0.40501762728539803,0.04672611776203284,0.19864307197314135,0.3089673082798656,0.046851513357887294,ABMD,16667000,-7871000,592081000,44536000,566000,-3619000,-4061000,5561000,18608000,-692000,179.59,442000,21627000,106798000,16016000,2857000,,,1.0,0.0,32143000,,-346000,0.54,0.16,0.38,,34332000,111196000,32484000,7981000,,,40632000,-35514000,,68554000,1,,,-193000,24503000,24503000,24503000,57327000,570554000,,177.0,32143000,123900000,-19237000,,,11538000,,11299000,,-11802000,97697000,2017-12-31,18973000,90164000,60080000,15961000,218661000,0.42099997,2017-10-26,694653000,1140000,43157000,-43385000,370170000,63358000,89767000,100680000,341000,132823000,604886000,-77801000,Medical Devices,Healthcare,ABMD
50,0.40501762728539803,0.04672611776203284,0.19864307197314135,0.3089673082798656,0.046851513357887294,ABMD,16667000,-7871000,592081000,44536000,566000,-3619000,-4061000,5561000,18608000,-692000,179.59,442000,21627000,106798000,16016000,2857000,,,1.0,0.0,32143000,,-346000,0.54,0.16,0.38,,34332000,111196000,32484000,7981000,,,40632000,-35514000,,68554000,1,,,-193000,24503000,24503000,24503000,57327000,570554000,,177.0,32143000,123900000,-19237000,,,11538000,,11299000,,-11802000,97697000,2017-12-31,18973000,90164000,60080000,15961000,218661000,0.42099997,2017-10-26,694653000,1140000,43157000,-43385000,370170000,63358000,89767000,100680000,341000,132823000,604886000,-77801000,Medical Devices,Healthcare,ABMD
51,1.2092695308827675,0.22084264117616503,0.30933808780922667,0.60103556342826,0.07431767660797466,ABMD,21991000,-26493000,605697000,50502000,5966000,-7518000,-6611000,3498000,44217000,6884000,253.13,443000,24994000,75201000,16241000,2780000,,,1.0,1.0,45354000,,-622000,0.29,-0.22,0.51,,34814000,129028000,45654000,32208000,,,46891000,-25221000,,62085000,1,,,-140000,13446000,13446000,13446000,64862000,597668000,,238.0,45354000,92528000,19237000,,,12807000,,11767000,,-10646000,107977000,2018-03-31,17118000,103610000,66556000,,250751000,-0.431,2018-02-01,719602000,1606000,56696000,-51714000,422198000,75353000,87120000,108668000,300000,154022000,632482000,-77268000,Medical Devices,Healthcare,ABMD
51,1.2092695308827675,0.22084264117616503,0.30933808780922667,0.60103556342826,0.07431767660797466,ABMD,21991000,-26493000,605697000,50502000,5966000,-7518000,-6611000,3498000,44217000,6884000,253.13,443000,24994000,75201000,16241000,2780000,,,1.0,1.0,45354000,,-622000,0.29,-0.22,0.51,,34814000,129028000,45654000,32208000,,,46891000,-25221000,,62085000,1,,,-140000,13446000,13446000,13446000,64862000,597668000,,238.0,45354000,92528000,19237000,,,12807000,,11767000,,-10646000,107977000,2018-03-31,17118000,103610000,66556000,,250751000,-0.431,2018-02-01,719602000,1606000,56696000,-51714000,422198000,75353000,87120000,108668000,300000,154022000,632482000,-77268000,Medical Devices,Healthcare,ABMD
51,1.2092695308827675,0.22084264117616503,0.30933808780922667,0.60103556342826,0.07431767660797466,ABMD,21991000,-26493000,605697000,50502000,5966000,-7518000,-6611000,3498000,44217000,6884000,253.13,443000,24994000,75201000,16241000,2780000,,,1.0,1.0,45354000,,-622000,0.29,-0.22,0.51,,34814000,129028000,45654000,32208000,,,46891000,-25221000,,62085000,1,,,-140000,13446000,13446000,13446000,64862000,597668000,,238.0,45354000,92528000,19237000,,,12807000,,11767000,,-10646000,107977000,2018-03-31,17118000,103610000,66556000,,250751000,-0.431,2018-02-01,719602000,1606000,56696000,-51714000,422198000,75353000,87120000,108668000,300000,154022000,632482000,-77268000,Medical Devices,Healthcare,ABMD
52,1.2500744712540959,0.047170138287179864,0.28570212765957437,0.6834187653220414,0.10494009234826517,ABMD,23565000,-11695000,619905000,42975000,-7527000,-4947000,-3712000,4977000,19914000,415000,335.57,444000,30098000,70746000,16705000,2905000,,,2.0,1.0,47634000,,1978000,0.8,0.16,0.64,,35808000,144338000,48507000,11660000,,,50204000,-56760000,,50102000,1,,,,36847000,36847000,36847000,70010000,653716000,,310.0,47634000,89027000,-20317000,,,16301000,,12169000,,-4204000,117167000,2018-06-30,21203000,140457000,75501000,,319274000,0.25,2018-05-03,786375000,2551000,56399000,-68455000,494271000,84682000,96851000,126802000,873000,174436000,689524000,-71282000,Medical Devices,Healthcare,ABMD
52,1.2500744712540959,0.047170138287179864,0.28570212765957437,0.6834187653220414,0.10494009234826517,ABMD,23565000,-11695000,619905000,42975000,-7527000,-4947000,-3712000,4977000,19914000,415000,335.57,444000,30098000,70746000,16705000,2905000,,,2.0,1.0,47634000,,1978000,0.8,0.16,0.64,,35808000,144338000,48507000,11660000,,,50204000,-56760000,,50102000,1,,,,36847000,36847000,36847000,70010000,653716000,,310.0,47634000,89027000,-20317000,,,16301000,,12169000,,-4204000,117167000,2018-06-30,21203000,140457000,75501000,,319274000,0.25,2018-05-03,786375000,2551000,56399000,-68455000,494271000,84682000,96851000,126802000,873000,174436000,689524000,-71282000,Medical Devices,Healthcare,ABMD
52,1.2500744712540959,0.047170138287179864,0.28570212765957437,0.6834187653220414,0.10494009234826517,ABMD,23565000,-11695000,619905000,42975000,-7527000,-4947000,-3712000,4977000,19914000,415000,335.57,444000,30098000,70746000,16705000,2905000,,,2.0,1.0,47634000,,1978000,0.8,0.16,0.64,,35808000,144338000,48507000,11660000,,,50204000,-56760000,,50102000,1,,,,36847000,36847000,36847000,70010000,653716000,,310.0,47634000,89027000,-20317000,,,16301000,,12169000,,-4204000,117167000,2018-06-30,21203000,140457000,75501000,,319274000,0.25,2018-05-03,786375000,2551000,56399000,-68455000,494271000,84682000,96851000,126802000,873000,174436000,689524000,-71282000,Medical Devices,Healthcare,ABMD
53,0.133793103448276,-0.012019230769230727,-0.022592152199762183,0.11231393775372145,0.008479760079114773,ABR,,,,,,,,,,,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-04,,,,,,,,,,,,,REIT - Diversified,Real Estate,ABR
54,0.13636363636363646,-0.023668639053254337,-0.004825090470446214,-0.04403244495944392,0.035718082602079246,ABR,,,702240622,84751397,3992008,,,0,45960031,4017822,8.55,617026,10189681,,,11698817,,-12995777,1.0,0.0,0,,,0.26,0.08,0.18,,,70005596,30678572,6708000,371042475,,,-8509626,1686512020,210195534,1,165241301,165241301,120530110,18309388,16420958,23970572,1854862678,467826879,,8.48,33899211,66430666,40819035,-17618499,470406365,,,132751110,9082936,205761,,2017-12-31,,-112069714,25194433,2079683543,,0.444,2017-11-03,3058177862,148353368,79986058,-224347418,2410509187,393171523,2212434653,46296066,-3220639,80195277,590993695,205761,REIT - Diversified,Real Estate,ABR
55,0.1260162601626018,-0.023501762632197387,-0.03259604190919663,0.03745318352059934,0.023782333717925774,ABR,,,707450000,104374000,-9565000,,,0,-5975000,-18961000,8.51,617000,10244000,,,17656000,,-14850000,2.0,0.0,0,,,0.35,0.12,0.23,,,60858000,28397000,-2885000,374374000,,,-8158000,2631065000,51490000,1,168731000,168731000,148786000,23758000,21870000,31282000,2579815000,484551000,,8.55,33103000,79051000,-8338000,-58836000,436841000,,,130324000,647000,176000,,2018-03-31,,-101926000,25265000,2631065000,,0.522,2018-02-23,3625945000,128612000,20797000,-158974000,3121030000,,2761389000,37999000,-4706000,71102000,606317000,176000,REIT - Diversified,Real Estate,ABR
56,0.03415783274440498,0.0011402508551880963,0.08529048207663781,0.061668681983071405,0.042369771039013675,ABR,,,713001000,102548000,-9565000,,,0,-5975000,-18961000,9.16,625000,11711000,,,17656000,,-14850000,3.0,0.0,0,,,0.42,0.18,0.24,,,72327000,28284000,-8784000,376098000,,,-8158000,2340951000,249261000,1,173264000,173264000,148786000,28077000,26189000,37068000,2516944000,504732000,,8.8,32349000,83170000,-8338000,-58836000,417984000,,,110236000,8638000,,,2018-06-30,,-88528000,29494000,2750662000,,0.75,2018-05-04,3748768000,128612000,20797000,-158974000,3040239000,409711000,2860898000,51689000,-4065000,84038000,625098000,,REIT - Diversified,Real Estate,ABR
57,0.1825358851674641,0.01353290957555875,0.13397568249598524,0.21270853778213938,0.028322595175701164,ABT,,,,,,,,,,,50.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.68,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-20,,,,,,,,,,,,,Medical Devices,Healthcare,ABT
58,0.3564917467356492,0.07099786033845557,0.11389844224155365,0.26313374627208064,0.012812590687001154,ABT,1858000000,-263000000,,11012000000,1337000000,-113000000,166000000,0,81000000,512000000,55.77,23118000000,2837000000,1565000000,,756000000,42000000,-463000000,1.0,0.0,830000000,,24000000,0.66,0.01,0.65,,22066000000,3992000000,626000000,65000000,18578000000,-218000000,3483000000,-70000000,23363000000,1033000000,1,186000000,186000000,4000000,603000000,601000000,561000000,4800000000,-8612000000,,55.18,830000000,1975000000,-8000000,56000000,220000000,871000000,,8732000000,,-6116000000,7219000000,2017-12-31,562000000,25320000000,2099000000,24078000000,187000000,0.015,2017-10-18,72248000000,-386000000,2005000000,-306000000,21377000000,7935000000,40030000000,5999000000,-204000000,6829000000,32032000000,-16406000000,Medical Devices,Healthcare,ABT
59,0.46826970748636576,0.04040049183207439,0.05166903409090895,0.16594488188976375,0.041179857206086225,ABT,2402000000,-275000000,,9407000000,-5550000000,-53000000,-171000000,0,244000000,-182000000,61.72,23206000000,3129000000,1944000000,,852000000,36000000,-491000000,2.0,0.0,1181000000,,35000000,0.74,0.01,0.73,,24020000000,4460000000,574000000,1438000000,21473000000,-206000000,3601000000,-5000000,27210000000,883000000,1,201000000,201000000,-5973000000,-828000000,-828000000,-864000000,5249000000,-14596000000,,61.0,1181000000,2120000000,,42000000,158000000,798000000,,9030000000,,-6062000000,7607000000,2018-03-31,523000000,23978000000,2196000000,27924000000,203000000,0.0139999995,2018-01-24,76250000000,-6455000000,1108000000,-238000000,20147000000,8912000000,45152000000,6408000000,-607000000,7589000000,30897000000,-16287000000,Medical Devices,Healthcare,ABT
60,0.38074347725698443,-0.0395117250240925,0.0232717316906228,0.09423604757548021,-0.0046932704317495565,ABT,2476000000,-275000000,,3857000000,-5550000000,-53000000,-171000000,0,244000000,-182000000,59.52,23223000000,3024000000,2082000000,,852000000,9000000,-491000000,3.0,0.0,685000000,,35000000,0.59,0.01,0.58,,24227000000,4366000000,431000000,22000000,20943000000,-227000000,3826000000,-5000000,21353000000,547000000,1,202000000,202000000,-5973000000,418000000,414000000,409000000,5356000000,-13771000000,,59.0,685000000,2568000000,,42000000,86000000,930000000,,8944000000,,-5733000000,7659000000,2018-06-30,579000000,23856000000,2518000000,22090000000,185000000,0.017,2018-04-18,70908000000,-6455000000,1108000000,-238000000,14964000000,9010000000,39307000000,6705000000,-254000000,7390000000,31399000000,-15680000000,Medical Devices,Healthcare,ABT
61,-0.20586797066014673,0.00995024875621886,-0.0424528301886794,-0.10077519379844968,0.017699577099401075,ABX,,,,,,,,,,,16.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.54,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-27,,,,,,,,,,,,,Gold,Basic Materials,ABX
62,-0.06660746003552398,-0.02924876847290625,-0.04627949183303093,-0.0565529622980252,-0.08295422610092772,ABX,1118000000,-307000000,283000000,2025000000,-901000000,-35000000,-127000000,50000000,234000000,16000000,14.51,20889000000,1270000000,863000000,,405000000,,-31000000,0.0,1.0,523000000,,1000000,0.16,-0.01,0.17,,1286000000,723000000,271000000,314000000,270000000,-129000000,2038000000,49000000,6346000000,1243000000,1,2008000000,2008000000,-1023000000,-11000000,-11000000,-43000000,239000000,8058000000,,15.52,523000000,3570000000,-73000000,,440000000,557000000,,5328000000,31000000,-130000000,13961000000,2017-12-31,,-11428000000,74000000,6447000000,,-0.059,2017-10-26,25072000000,-1127000000,532000000,-306000000,4742000000,1738000000,13450000000,1470000000,-252000000,1993000000,9614000000,-130000000,Gold,Basic Materials,ABX
63,-0.29164504411001557,-0.06634746922024615,-0.02150537634408589,-0.17522658610271902,-0.02297248114349111,ABX,760000000,-350000000,283000000,2234000000,209000000,-15000000,-14000000,-31000000,1059000000,-194000000,13.34,20893000000,1390000000,1069000000,,93000000,,-31000000,1.0,1.0,984000000,,1000000,0.22,0.01,0.21,,1330000000,838000000,-416000000,51000000,255000000,-121000000,1890000000,49000000,6345000000,1213000000,1,1781000000,1781000000,-25000000,-314000000,-314000000,-467000000,406000000,7701000000,,13.7,984000000,4020000000,-70000000,,86000000,612000000,,6130000000,53000000,-131000000,13806000000,2018-03-31,,-11759000000,62000000,6423000000,,0.048,2018-02-15,25308000000,-126000000,590000000,-256000000,4684000000,1747000000,14241000000,1244000000,-1400000000,2228000000,9286000000,-131000000,Gold,Basic Materials,ABX
64,-0.32813312532501304,0.033600000000000074,-0.10957960027567193,-0.1975155279503107,0.03498455634562657,ABX,1046000000,-326000000,283000000,2384000000,150000000,66000000,-76000000,-106000000,180000000,-60000000,13.38,20897000000,1142000000,1071000000,,345000000,,-31000000,2.0,1.0,509000000,,-1000000,0.15,0.01,0.14,,1330000000,648000000,393000000,201000000,255000000,-117000000,1887000000,-5000000,6331000000,1233000000,1,1787000000,1787000000,-23000000,158000000,158000000,192000000,173000000,7894000000,,12.93,509000000,4027000000,-18000000,,352000000,595000000,,6088000000,21000000,-129000000,13755000000,2018-06-30,,-11572000000,50000000,6401000000,,0.071,2018-04-24,25396000000,-72000000,507000000,-284000000,4796000000,1698000000,14130000000,1281000000,-116000000,1790000000,9479000000,-129000000,Gold,Basic Materials,ABX
65,-0.1615100766392279,0.1038863976083706,-0.08431494110353377,-0.2264990835297198,0.11710575828542144,ACAD,,,,,,,,,,,33.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.75,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-09,,,,,,,,,,,,,Biotechnology,Healthcare,ACAD
66,0.4119182253153546,-0.12056353291790833,-0.02258355916892507,0.11699931176875444,-0.0986738095205415,ACAD,2962000,-56000,1532188000,112616000,-31173000,-2627000,282000,-626000,19857000,-10736000,29.41,12000,39634000,,,697000,,,1.0,0.0,-66311000,,-1000,-0.53,0.09,-0.62,,,-4056000,-65248000,0,5907000,,5536000,19388000,,,1,,,,-65248000,-65248000,-65248000,15254000,371419000,,33.52,-66311000,2844000,,,,,,245000,,-73000,2991000,2017-12-31,149189000,-1154801000,62255000,,254009000,0.145,2017-11-08,413714000,7897000,-58401000,19332000,401972000,36143000,36388000,101889000,1063000,35578000,377326000,-73000,Biotechnology,Healthcare,ACAD
67,-0.21806775407779178,-0.018273471959672327,0.11285714285714277,-0.03975346687211101,-0.2236651892691797,ACAD,8786000,-7000,1559343000,69418000,-43198000,-3122000,633000,5824000,21870000,13070000,24.915,12000,-102307000,,,701000,,,2.0,0.0,-68859000,,-1000,-0.55,0.03,-0.58,,,145869000,-67752000,1119000,5538000,,5248000,-18086000,,,1,,,,-68871000,-68871000,-68871000,18430000,329747000,,27.77,-68859000,2829000,,,,,,191000,,-399000,2662000,2018-03-31,149189000,-1223671000,65539000,,271924000,0.051999997,2018-02-28,384506000,4791000,-29895000,-18093000,373477000,49030000,49221000,112421000,1107000,43562000,335285000,-399000,Biotechnology,Healthcare,ACAD
