,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
2,0.2837331334332833,0.06037151702786381,0.08044164037854884,0.170940170940171,-0.057690972970892644,GLW,1164000000,-655000000,14119000000,3096000000,-1221000000,94000000,-98000000,-162000000,844000000,-92000000,32.33,854000000,1545000000,909000000,,323000000,,-177000000,326000000,,62000000,0.31,0.01,0.3,,1698000000,955000000,-465000000,124000000,851000000,-52000000,1834000000,,4819000000,345000000,1,75000000,75000000,-1000000,-589000000,-613000000,-589000000,1747000000,9564000000,,32.31,326000000,1861000000,-2000000,11000000,986000000,493000000,,4532000000,,-577000000,14416000000,2018-03-31,241000000,15166000000,369000000,5199000000,,0.033,2018-01-30,26834000000,-959000000,320000000,-644000000,7663000000,2995000000,12346000000,2174000000,-791000000,2500000000,12113000000,-18026000000
3,0.0177646188008882,-0.010079193664506825,-0.20772111783347735,-0.08516300731869586,-0.028399474521698,GLW,1111000000,-522000000,14158000000,2023000000,-1073000000,-135000000,-95000000,16000000,-193000000,62000000,26.73,855000000,1675000000,859000000,,322000000,,-171000000,395000000,,-58000000,0.38,0.01,0.37,,1918000000,1072000000,864000000,126000000,1332000000,-43000000,1896000000,,5107000000,339000000,1,74000000,74000000,221000000,738000000,714000000,738000000,1842000000,8327000000,,27.17,395000000,1866000000,-8000000,205000000,723000000,475000000,,4174000000,,-1035000000,14201000000,2018-06-30,243000000,15731000000,412000000,5365000000,,0.027,2018-04-24,26140000000,-619000000,715000000,-1111000000,6484000000,2908000000,12189000000,2352000000,469000000,2747000000,11577000000,-19167000000
0,0.03221288515406151,0.007105766602896857,0.029329608938547524,-0.08469945355191244,0.013477292943480641,GNRC,190207000,-6628000,456156000,128780000,61709000,-75470000,30719000,26354000,14448000,17085000,37.35,706000,299784000,4310000,,13108000,,,72859000,,439000,0.93,0.05,0.88,,720059000,157469000,60631000,20581000,242573000,-10672000,349023000,,903939000,469000,1,41899000,41899000,782000,39709000,39709000,40050000,320626000,-489485000,,37.75,72859000,9066000,-2479000,,1621000,30758000,,119084000,,-224918000,218658000,2017-09-30,10864000,535172000,66504000,1039009000,,0.056999996,2017-08-02,2000974000,724000,67045000,-6499000,810149000,458743000,1485928000,384394000,-12228000,457253000,473147000,-518887000
1,0.3675505381990023,0.07004930156121625,0.3946452476572959,0.47563739376770564,-0.034173002049930394,GNRC,233639000,-16603000,459816000,138472000,9692000,40337000,-33016000,42994000,-4096000,-3410000,50.34,708000,306300000,3238000,,13297000,,,96073000,,-746000,1.37,0.18,1.19,,721523000,181702000,83098000,607000,235765000,-10314000,380341000,,902494000,4356000,1,44208000,44208000,-110798000,81175000,81175000,82491000,280002000,-397736000,,53.78,96073000,9384000,95000,,274000,30578000,,120784000,,-223314000,230380000,2017-12-31,11193000,616347000,67129000,928722000,,0.15100001,2017-11-01,2019964000,-111361000,138397000,-16598000,818556000,388872000,1416204000,391929000,-12975000,488002000,559552000,-517319000
2,0.13693437574034584,-0.025979297747107832,-0.018810059292578063,0.2834982615672641,-0.06366372155667391,GNRC,228070000,-6496000,464060000,146162000,7690000,18744000,-48798000,-9439000,7616000,14340000,45.03,707000,257645000,3466000,,11683000,,,56347000,,919000,0.74,0.11,0.63,,724206000,139989000,45186000,11416000,231100000,-10113000,439745000,,903458000,13339000,1,54530000,54530000,9996000,33645000,25980000,33770000,262170000,-385238000,,49.5,56347000,9955000,-314000,,,32742000,,132774000,,-210488000,232023000,2018-03-31,11853000,636814000,66157000,940466000,,0.175,2018-02-13,2077468000,-16200000,28968000,-5997000,866845000,412637000,1452870000,341287000,-11161000,397634000,570068000,-531513000
3,0.2653348339898707,-0.0066269052352552205,-0.10897562908658609,-0.13485956136975752,0.008414575778529698,GNRC,274234000,-5830000,468598000,111714000,-34448000,-43620000,-36794000,42881000,8658000,13513000,45.35,710000,318693000,1633000,,11600000,,,85467000,,-1327000,1.11,0.21,0.9,,758072000,176256000,72613000,18382000,262407000,-11002000,479880000,,904429000,16217000,1,53278000,53278000,-6832000,53261000,50956000,54231000,311668000,-403467000,,47.37,85467000,8710000,-1473000,,,55425000,,150870000,,-219016000,233433000,2018-06-30,12616000,687772000,72691000,933433000,,0.233,2018-05-02,2209275000,-7680000,50689000,-76130000,930436000,480049000,1538985000,409482000,-12854000,494949000,617012000,-540068000
0,0.03221288515406151,0.007105766602896857,0.029329608938547524,-0.08469945355191244,0.013477292943480641,GNRC,190207000,-6628000,456156000,128780000,61709000,-75470000,30719000,26354000,14448000,17085000,37.35,706000,299784000,4310000,,13108000,,,72859000,,439000,0.93,0.05,0.88,,720059000,157469000,60631000,20581000,242573000,-10672000,349023000,,903939000,469000,1,41899000,41899000,782000,39709000,39709000,40050000,320626000,-489485000,,37.75,72859000,9066000,-2479000,,1621000,30758000,,119084000,,-224918000,218658000,2017-09-30,10864000,535172000,66504000,1039009000,,0.056999996,2017-08-02,2000974000,724000,67045000,-6499000,810149000,458743000,1485928000,384394000,-12228000,457253000,473147000,-518887000
1,0.3675505381990023,0.07004930156121625,0.3946452476572959,0.47563739376770564,-0.034173002049930394,GNRC,233639000,-16603000,459816000,138472000,9692000,40337000,-33016000,42994000,-4096000,-3410000,50.34,708000,306300000,3238000,,13297000,,,96073000,,-746000,1.37,0.18,1.19,,721523000,181702000,83098000,607000,235765000,-10314000,380341000,,902494000,4356000,1,44208000,44208000,-110798000,81175000,81175000,82491000,280002000,-397736000,,53.78,96073000,9384000,95000,,274000,30578000,,120784000,,-223314000,230380000,2017-12-31,11193000,616347000,67129000,928722000,,0.15100001,2017-11-01,2019964000,-111361000,138397000,-16598000,818556000,388872000,1416204000,391929000,-12975000,488002000,559552000,-517319000
2,0.13693437574034584,-0.025979297747107832,-0.018810059292578063,0.2834982615672641,-0.06366372155667391,GNRC,228070000,-6496000,464060000,146162000,7690000,18744000,-48798000,-9439000,7616000,14340000,45.03,707000,257645000,3466000,,11683000,,,56347000,,919000,0.74,0.11,0.63,,724206000,139989000,45186000,11416000,231100000,-10113000,439745000,,903458000,13339000,1,54530000,54530000,9996000,33645000,25980000,33770000,262170000,-385238000,,49.5,56347000,9955000,-314000,,,32742000,,132774000,,-210488000,232023000,2018-03-31,11853000,636814000,66157000,940466000,,0.175,2018-02-13,2077468000,-16200000,28968000,-5997000,866845000,412637000,1452870000,341287000,-11161000,397634000,570068000,-531513000
3,0.2653348339898707,-0.0066269052352552205,-0.10897562908658609,-0.13485956136975752,0.008414575778529698,GNRC,274234000,-5830000,468598000,111714000,-34448000,-43620000,-36794000,42881000,8658000,13513000,45.35,710000,318693000,1633000,,11600000,,,85467000,,-1327000,1.11,0.21,0.9,,758072000,176256000,72613000,18382000,262407000,-11002000,479880000,,904429000,16217000,1,53278000,53278000,-6832000,53261000,50956000,54231000,311668000,-403467000,,47.37,85467000,8710000,-1473000,,,55425000,,150870000,,-219016000,233433000,2018-06-30,12616000,687772000,72691000,933433000,,0.233,2018-05-02,2209275000,-7680000,50689000,-76130000,930436000,480049000,1538985000,409482000,-12854000,494949000,617012000,-540068000
0,0.03221288515406151,0.007105766602896857,0.029329608938547524,-0.08469945355191244,0.013477292943480641,GNRC,190207000,-6628000,456156000,128780000,61709000,-75470000,30719000,26354000,14448000,17085000,37.35,706000,299784000,4310000,,13108000,,,72859000,,439000,0.93,0.05,0.88,,720059000,157469000,60631000,20581000,242573000,-10672000,349023000,,903939000,469000,1,41899000,41899000,782000,39709000,39709000,40050000,320626000,-489485000,,37.75,72859000,9066000,-2479000,,1621000,30758000,,119084000,,-224918000,218658000,2017-09-30,10864000,535172000,66504000,1039009000,,0.056999996,2017-08-02,2000974000,724000,67045000,-6499000,810149000,458743000,1485928000,384394000,-12228000,457253000,473147000,-518887000
1,0.3675505381990023,0.07004930156121625,0.3946452476572959,0.47563739376770564,-0.034173002049930394,GNRC,233639000,-16603000,459816000,138472000,9692000,40337000,-33016000,42994000,-4096000,-3410000,50.34,708000,306300000,3238000,,13297000,,,96073000,,-746000,1.37,0.18,1.19,,721523000,181702000,83098000,607000,235765000,-10314000,380341000,,902494000,4356000,1,44208000,44208000,-110798000,81175000,81175000,82491000,280002000,-397736000,,53.78,96073000,9384000,95000,,274000,30578000,,120784000,,-223314000,230380000,2017-12-31,11193000,616347000,67129000,928722000,,0.15100001,2017-11-01,2019964000,-111361000,138397000,-16598000,818556000,388872000,1416204000,391929000,-12975000,488002000,559552000,-517319000
2,0.13693437574034584,-0.025979297747107832,-0.018810059292578063,0.2834982615672641,-0.06366372155667391,GNRC,228070000,-6496000,464060000,146162000,7690000,18744000,-48798000,-9439000,7616000,14340000,45.03,707000,257645000,3466000,,11683000,,,56347000,,919000,0.74,0.11,0.63,,724206000,139989000,45186000,11416000,231100000,-10113000,439745000,,903458000,13339000,1,54530000,54530000,9996000,33645000,25980000,33770000,262170000,-385238000,,49.5,56347000,9955000,-314000,,,32742000,,132774000,,-210488000,232023000,2018-03-31,11853000,636814000,66157000,940466000,,0.175,2018-02-13,2077468000,-16200000,28968000,-5997000,866845000,412637000,1452870000,341287000,-11161000,397634000,570068000,-531513000
3,0.2653348339898707,-0.0066269052352552205,-0.10897562908658609,-0.13485956136975752,0.008414575778529698,GNRC,274234000,-5830000,468598000,111714000,-34448000,-43620000,-36794000,42881000,8658000,13513000,45.35,710000,318693000,1633000,,11600000,,,85467000,,-1327000,1.11,0.21,0.9,,758072000,176256000,72613000,18382000,262407000,-11002000,479880000,,904429000,16217000,1,53278000,53278000,-6832000,53261000,50956000,54231000,311668000,-403467000,,47.37,85467000,8710000,-1473000,,,55425000,,150870000,,-219016000,233433000,2018-06-30,12616000,687772000,72691000,933433000,,0.233,2018-05-02,2209275000,-7680000,50689000,-76130000,930436000,480049000,1538985000,409482000,-12854000,494949000,617012000,-540068000
0,0.21071428571428585,-0.1007957559681697,-0.08378378378378382,0.008928571428571397,-0.00295421189743152,GNW,9384000000,,11973000000,2836000000,39000000,,,0,-975000000,1102000000,3.38,1000000,1856000000,24000000,,-8000000,-9000000,,359000000,,-4000000,0.15,-0.09,0.24,,,359000000,286000000,102000000,2657000000,-73000000,,-32000000,4593000000,63622000000,1,2018000000,2018000000,-18000000,107000000,107000000,184000000,,12754000000,,3.6,359000000,16273000000,-480000000,-18000000,18384000000,4202000000,,71324000000,,3035000000,,2017-09-30,,760000000,,4632000000,787000000,-0.375,2017-08-02,104629000000,-498000000,622000000,-81000000,22077000000,13625000000,89542000000,1856000000,-73000000,2215000000,13069000000,335000000
1,-0.19331742243436767,-0.028735632183908066,-0.011695906432748537,-0.10817941952506605,0.014684551682921317,GNW,767000000,,11977000000,2875000000,39000000,,,0,-975000000,1102000000,3.43,1000000,1859000000,504000000,59000000,-8000000,,,-215000000,,-4000000,0.65,0.44,0.21,,15000000,-173000000,-290000000,-555000000,2556000000,-75000000,,-32000000,4574000000,63621000000,1,1910000000,1910000000,-18000000,353000000,353000000,265000000,,13176000000,,3.37,-215000000,16778000000,-480000000,-18000000,18476000000,4672000000,,79663000000,,3027000000,,2017-12-31,,1113000000,,4867000000,902000000,2.095,2017-11-03,105297000000,-498000000,622000000,-81000000,22327000000,5732000000,89969000000,1901000000,-75000000,1686000000,13418000000,327000000
2,-0.2142857142857143,-0.14330218068535827,-0.1982507288629738,-0.22969187675070024,0.07358835665748913,GNW,9651000000,,11979000000,2843000000,-32000000,,,0,-256000000,188000000,2.96,1000000,1804000000,602000000,,,,,304000000,,-21000000,0.25,0.0,0.25,,,311000000,228000000,63000000,3038000000,-76000000,,-183000000,4996000000,62197000000,1,1844000000,1844000000,433000000,112000000,112000000,165000000,,12679000000,,3.1,304000000,16521000000,-386000000,,18358000000,4486000000,,69720000000,,2627000000,,2018-03-31,,1111000000,,5054000000,762000000,0.0,2018-02-07,103773000000,47000000,109000000,-167000000,22017000000,14195000000,88911000000,1811000000,-76000000,2115000000,13018000000,-73000000
3,-0.24468085106382975,0.010676156583629748,-0.08974358974358987,-0.16470588235294115,0.044757900641493625,GNW,9665000000,,11981000000,2243000000,-600000000,,,0,-144000000,292000000,2.97,1000000,1722000000,601000000,,,,,437000000,,-31000000,0.4,0.14,0.26,,,437000000,360000000,111000000,3440000000,-77000000,,93000000,4385000000,61140000000,1,1831000000,1831000000,-601000000,190000000,190000000,249000000,,12556000000,,2.85,437000000,16725000000,-389000000,,18171000000,4369000000,,69246000000,,2327000000,,2018-06-30,,1301000000,,4456000000,708000000,0.538,2018-05-02,102477000000,-990000000,452000000,-31000000,21172000000,14105000000,87736000000,1722000000,-77000000,2159000000,12910000000,-373000000
0,-0.1682374172849409,-0.09104853730689166,-0.09737786965509743,-0.16446772081780658,-0.01542696856749394,GPC,3275155000,-43086000,66152000,210082000,6937000,-19273000,-9923000,0,4567000,-6212000,81.69,146613000,2869016000,122797000,,40276000,,-99109000,273057000,,4847000,1.16,-0.12,1.28,,1059637000,1226890000,246355000,87913000,653932000,-8202000,3354178000,,550000000,,1,11893000,11893000,15000000,158442000,158442000,158442000,2155948000,1664666000,,82.42,273057000,703844000,-275000,,,932512000,,751439000,,-876934000,760213000,2017-09-30,,4042404000,913557000,1145000000,,-0.094,2017-07-20,9494234000,-102760000,197073000,-92223000,6316608000,4802667000,6104106000,3822849000,-26702000,4095906000,3378235000,-876934000
1,0.017540217955371196,0.13053505535055354,0.20014689680499465,0.055328310010764215,-0.08879331308871974,GPC,3634859000,-59579000,68126000,314899000,104817000,-19273000,-9923000,61474000,51300000,30874000,89.71,146653000,2917401000,40158000,,50051000,,-98958000,241718000,,2128000,1.12,0.03,1.09,,2153988000,1289675000,222001000,113818000,1400392000,-20232000,3771089000,,2550020000,117973000,1,52004000,52004000,1176297000,108183000,108183000,108183000,2421563000,-142228000,,92.33,241718000,490433000,-1950000,,,936849000,,868487000,,-852592000,936702000,2017-12-31,,4049965000,983974000,3300702000,,0.027999999,2017-10-19,12412381000,1073749000,272686000,-1243746000,7312893000,5474025000,8948225000,3965358000,-19717000,4207076000,3412152000,-852592000
2,0.006046558500453436,-0.041386594968311874,0.17447058823529416,0.22505828936065786,-0.05307157920753393,GPC,3773149000,-31633000,68127000,325973000,11074000,,,0,1169000,-97741000,94.67,146738000,3144487000,39830000,,58363000,,-99000000,246972000,,-1587000,1.27,-0.04,1.31,,2202634000,1441807000,229319000,52743000,1415792000,-24109000,3772919000,,2564111000,,1,51302000,51302000,47691000,176576000,176576000,176576000,2641151000,-108347000,,96.56,246972000,628068000,-4176000,,,1232709000,,876430000,,-819258000,931288000,2018-03-31,,4114472000,1133771000,3315725000,,-0.031,2018-02-20,12759394000,-55485000,138367000,-70221000,7581612000,5757472000,9198013000,4339322000,-17653000,4586294000,3510079000,-819258000
3,0.013534501885955175,0.0063890724829256396,-0.11712408194820256,-0.04843245495260917,-0.03588128649385919,GPC,3831274000,-33513000,72211000,355141000,29168000,,,0,5267000,26018000,88.14,146753000,3300479000,25480000,,58451000,,-105649000,311252000,,-9677000,1.59,0.01,1.58,,2142822000,1521586000,300271000,73299000,1356149000,-26476000,3707646000,,2490552000,,1,50355000,50355000,-94069000,226972000,226972000,226972000,2669649000,13001000,,88.88,311252000,625604000,-675000,,,1139205000,,856749000,,-943351000,918578000,2018-06-30,,4236359000,1148217000,3176967000,,0.006,2018-04-19,12566522000,-200393000,316708000,-77470000,7523369000,5656894000,9004195000,4510813000,-10981000,4822065000,3511972000,-943351000
0,-0.030008826125331067,-0.08071936428272697,0.04434589800443445,0.17330960854092514,-0.010979067282411901,HLF,60600000,-22000000,452000000,1636300000,12200000,-4700000,24000000,-18500000,32200000,14600000,65.22,100000,525500000,190300000,,25200000,,,119300000,,7000000,0.41,-0.03,0.44,,95800000,559900000,80900000,26400000,310100000,-43000000,354200000,,2176600000,,1,,,-26900000,54500000,54500000,54500000,95200000,-186900000,,63.58,119300000,367400000,600000,-1200000,17000000,74200000,,168100000,-4600000,-174600000,375100000,2017-09-30,,240700000,445200000,2280700000,,-0.068,2017-08-02,3422500000,-98900000,127300000,-23200000,2274100000,858800000,3203500000,966100000,-38400000,1085400000,219000000,-473800000
1,0.27064551027767747,0.040915805022156526,0.06869881710646042,0.015417867435158383,-0.029668074566024553,HLF,67800000,-27600000,407300000,1278800000,-357500000,300000,8700000,3200000,131200000,80400000,68.41,100000,519900000,77500000,,26000000,,,149100000,,7000000,0.65,0.17,0.48,,96900000,573400000,109700000,173100000,310100000,-43400000,341200000,,2165700000,,1,,,-26300000,-63400000,-63400000,-63400000,93300000,-741700000,,67.01,149100000,250300000,500000,500000,19000000,90900000,,157300000,-7300000,-165400000,377500000,2017-12-31,,-248100000,431600000,2268100000,,0.354,2017-11-03,2895100000,-523800000,186400000,-27100000,1860300000,906800000,3229800000,944200000,-39400000,1093300000,-334700000,-494000000
2,0.3686203490286466,0.06290755657844271,0.25744970503705944,0.19852941176470584,0.029630041495103964,HLF,80200000,-15600000,425400000,1330200000,51500000,-16100000,8400000,16400000,66900000,-27100000,85.63,100000,577200000,75200000,,25600000,,,155800000,,6100000,0.7,0.14,0.56,,98600000,599700000,91500000,9400000,310100000,-44600000,333000000,,2109100000,,1,,,-57000000,82100000,82100000,82100000,103300000,-627700000,,83.85,155800000,239700000,16000000,,23000000,89100000,,167700000,-16200000,-147300000,369200000,2018-03-31,,-168300000,460100000,2211400000,,0.25,2018-02-23,2968700000,-95200000,156200000,-15600000,1951100000,910900000,3187700000,1021100000,-64300000,1176900000,-219000000,-476200000
3,0.7021787888497275,0.06902102827246193,0.2677484787018256,0.4630955659597906,0.0437353935078079,HLF,83900000,-17400000,389400000,839400000,-491900000,-5700000,-10400000,7400000,36700000,41100000,111.0,100000,585200000,74400000,,25200000,,,191800000,,-35800000,0.8,0.13,0.67,,93500000,700300000,142800000,48400000,310100000,-49100000,315100000,,1456400000,,1,,,-24500000,94400000,94400000,94400000,100000000,-1183000000,,105.52,191800000,225700000,28500000,,24000000,120100000,,174300000,-1700000,-193600000,355900000,2018-06-30,,-646400000,510200000,2200700000,,0.19399999,2018-05-04,2421500000,-627400000,188700000,-17400000,1436300000,1570200000,3200900000,1093700000,-49000000,1285500000,-779400000,-522500000
