,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
3,0.11739659367396582,0.009895547003848204,-0.19588531407310128,-0.12126285577613016,0.08726084686743613,CDNS,241375000,-17977000,,819540000,72572000,8382000,-173000,46937000,41098000,3686000,40.09,1861135000,58960000,,23200000,29893000,,,92609000,,-18412000,0.45,0.05,0.4,,663320000,459431000,90025000,14876000,251385000,-6669000,28558000,,344939000,,1,,,-45000000,75149000,75149000,75149000,227377000,273283000,,40.11,92609000,231913000,,,,328861000,,124823000,,-13172000,252193000,2018-06-30,219129000,574966000,144175000,644818000,5842000,0.125,2018-04-24,2527865000,-96305000,205266000,-17977000,1129054000,870115000,1339877000,425782000,-2584000,518391000,1187988000,-1248113000
0,0.773049645390071,-0.007936507936507908,-0.18300653594771243,-0.14089347079037806,-0.008032171697264267,CDZI,,,,,,,,,,,12.4,,,,,,,,,,,-0.34,-0.08,-0.26,,,,,,,,,,,,,,,,,,,,,,12.45,,,,,,,,,,,,2016-12-31,,,,,,-0.308,2017-08-09,,,,,,,,,,,,
1,0.6211180124223601,0.03571428571428581,0.07407407407407418,-0.17405063291139244,-0.011560822401075971,CDZI,,,,,,,,,,,12.9,,,,,,,,,,,-0.6,-0.34,-0.26,,,,,,,,,,,,,,,,,,,,,,13.1,,,,,,,,,,,,2017-06-30,,,,,,-1.3080001,2017-11-10,,,,,,,,,,,,
2,,,,,,CDZI,418000,-510000,360144000,16055000,-3379000,-6000,,-93000,2704000,-535000,,225000,0,,,69000,,,-2414000,,,-0.26,0.0,-0.26,,3813000,111000,-5991000,1000,,-4007000,,,120929000,,1,,,-10000,-5992000,-5992000,-5992000,56000,-80104000,,,-2414000,3716000,,,,6642000,,2193000,,,44724000,2017-09-30,,-436660000,2456000,135330000,,0.0,,68889000,-10000,-2859000,-510000,16636000,9035000,145180000,2525000,-3577000,111000,-76291000,
3,,,,,,CDZI,411000,-335000,364806000,13030000,-3025000,20000,,-26000,5518000,-2247000,,230000,0,,3554000,62000,,,-4008000,,,-0.31,-0.06,-0.25,,3813000,110000,-7074000,1000,,-4062000,,,123768000,,1,,,50000,-7075000,-7075000,-7075000,36000,-82512000,,,-4008000,3946000,,,,2387000,,1673000,,,45269000,2017-12-31,,-443735000,4056000,138452000,,-0.24,,66505000,50000,-2740000,-335000,13477000,6487000,145204000,4118000,-3066000,110000,-78699000,
0,0.2973252966660387,0.052732136033626364,0.10023961661341851,0.20854535883488334,-0.02648187116139068,CELG,263000000,-44000000,13604000000,5511000000,-1149000000,-64000000,-5000000,-169000000,161000000,-101000000,134.15,10000000,729000000,,,115000000,,,1134000000,,5000000,1.91,0.04,1.87,,4866000000,2558000000,991000000,3000000,10137000000,-127000000,537000000,-2303000000,12881000000,,1,,,-4000000,988000000,988000000,988000000,1816000000,-5153000000,,138.48,1134000000,948000000,-40000000,-27000000,643000000,121000000,,4956000000,,337000000,1002000000,2017-09-30,736000000,13142000000,608000000,14281000000,6248000000,0.021,2017-07-27,31736000000,132000000,1088000000,-2374000000,14783000000,4049000000,21886000000,2153000000,-143000000,3287000000,9850000000,-16906000000
1,0.22462357881798645,-0.1637406448905364,-0.1087588520313083,-0.035573122529644285,-0.17874815642797912,CELG,305000000,-103000000,13806000000,7013000000,1502000000,-97000000,-5000000,242000000,-762000000,212000000,99.99,10000000,242000000,23000000,,116000000,,,1581000000,,7000000,2.0,0.03,1.97,,4866000000,3241000000,1131000000,1212000000,8436000000,-142000000,541000000,1201000000,15838000000,1000000,1,,,1568000000,-81000000,-81000000,-81000000,2001000000,-6381000000,,98.95,1581000000,876000000,-40000000,,161000000,656000000,,4395000000,,287000000,1070000000,2017-12-31,807000000,13061000000,774000000,15838000000,5029000000,0.015,2017-10-26,30141000000,-1292000000,1689000000,1098000000,14892000000,2987000000,23220000000,1902000000,-450000000,3483000000,6921000000,-19956000000
2,-0.08305913739439752,-0.030283080974325194,-0.1573915175288061,-0.24428320140721194,0.012337505890354882,CELG,320000000,-88000000,14077000000,2819000000,-4194000000,-47000000,6000000,-227000000,-826000000,-193000000,104.39,10000000,382000000,,,126000000,,,249000000,,33000000,2.05,0.09,1.96,,8018000000,3156000000,1030000000,184000000,16599000000,-166000000,536000000,3078000000,20271000000,,1,,,4452000000,846000000,846000000,846000000,1991000000,-19445000000,,106.1,249000000,816000000,-40000000,,598000000,123000000,,5998000000,,-328000000,1251000000,2018-03-31,1956000000,14359000000,864000000,20271000000,1921000000,0.046,2018-01-25,34556000000,1756000000,-325000000,-5658000000,7872000000,3115000000,29384000000,3289000000,781000000,3538000000,5172000000,-23274000000
3,-0.30810985983958517,-0.038721296713192244,-0.14889376121187958,-0.15420421907497273,0.017296850056590384,CELG,294000000,-80000000,13835000000,1503000000,-1316000000,-110000000,-20000000,103000000,361000000,-152000000,86.89,10000000,126000000,,,170000000,,,1570000000,,-18000000,2.16,0.05,2.11,,8004000000,3688000000,1307000000,262000000,16470000000,-192000000,555000000,-48000000,19790000000,,1,,,995000000,1045000000,1045000000,1045000000,2089000000,-21044000000,,86.6,1570000000,825000000,,,792000000,96000000,,5722000000,,-119000000,1292000000,2018-06-30,1251000000,15404000000,790000000,21287000000,1907000000,0.024,2018-05-04,33444000000,-2399000000,1229000000,-128000000,6853000000,4502000000,30014000000,2244000000,-263000000,3814000000,3430000000,-25819000000
0,1.4726735598227472,0.030153846153845976,0.21922796795338662,0.08349514563106797,-0.22778393087071183,CENX,120689000,-4747000,2516866000,174213000,43540000,2105000,-7145000,5518000,-3302000,8746000,13.33,945000,359243000,,,20869000,,,26971000,,,0.15,-0.08,0.23,,,41402000,24104000,3321000,,-5542000,261756000,,248036000,,1,,,,20783000,19132000,20783000,52216000,773093000,,14.95,26971000,67721000,,-195000,848000,,,346653000,437000,-111965000,984948000,2017-09-30,,-1546477000,13994000,255851000,,-0.348,2017-08-03,1563463000,41000,47574000,-4075000,510794000,195680000,790369000,373674000,-2867000,400645000,773093000,-198241000
1,1.0,-0.09994086339444108,-0.09404761904761905,0.1158357771260996,-0.002631580466055932,CENX,110300000,-8249000,2517385000,167211000,-7002000,-2704000,-43443000,175000,-20986000,11087000,15.18,947000,385955000,,,21158000,,,35973000,,,0.26,0.02,0.24,,,47892000,38923000,3118000,,-5600000,317469000,,248153000,,1,,,,35805000,32956000,35805000,53437000,829642000,,14.46,35973000,56051000,,,848000,12186000,,313328000,521000,-91742000,971916000,2017-12-31,,-1510672000,11398000,255968000,,0.083000004,2017-10-27,1581641000,123000,1092000,-8217000,553674000,190517000,751998000,397874000,2950000,433847000,829642000,-178018000
2,0.5020718232044199,-0.0620957309184994,0.6111111111111112,0.2660069848661235,-0.03843022107678473,CENX,110400000,-3500000,2518100000,130800000,-36400000,-40300000,-10000000,5400000,-8200000,-1100000,20.93,900000,440000000,,,21500000,,,3500000,,,-0.04,0.14,-0.18,,,14500000,-1300000,-1000000,,-5500000,330700000,,248300000,,1,,,,-300000,-300000,-300000,92100000,830400000,,21.98,3500000,57100000,,,800000,2000000,,304900000,300000,-91300000,955100000,2018-03-31,,-1511000000,10700000,256100000,,0.77800006,2018-02-23,1580800000,100000,-33000000,-3500000,568600000,197200000,750400000,451000000,-4800000,454500000,830400000,-177600000
3,0.19446467589220662,-0.03642773207990602,-0.281646955759965,0.17142857142857126,-0.10536051565782628,CENX,126600000,-9500000,2518800000,124000000,-6800000,-13200000,-32300000,22600000,-4400000,-11600000,14.76,900000,436300000,,,22100000,,,21500000,,,0.32,0.06,0.26,,,33700000,21700000,2300000,,-5600000,363000000,,248400000,,1,,,,19400000,17900000,19400000,103200000,853100000,,14.74,21500000,62100000,,,800000,2000000,,305600000,200000,-88700000,947900000,2018-06-30,,-1491600000,12000000,256200000,,0.231,2018-05-04,1616900000,100000,2600000,-9500000,606900000,209800000,763800000,448500000,200000,470000000,853100000,-175000000
0,0.11060948081264121,0.04680851063829783,-0.052023121387283155,-0.07169811320754715,0.03396930005821452,CEQP,312700000,-45700000,,1400000,-900000,-170700000,-9900000,0,16000000,63600000,25.45,1566400000,858500000,,,48100000,,-41800000,-9000000,,,-0.72,-0.63,-0.09,,199000000,97100000,-27800000,100000,617200000,-24200000,92900000,-13800000,1615400000,1198500000,1,199900000,199900000,-400000,-34300000,-50500000,-27900000,345000000,750200000,,25.45,-9000000,6200000,-3700000,,7800000,76700000,,52900000,,,2052100000,2017-09-30,,,58000000,1617400000,,-7.0,2017-08-01,4525300000,-37000000,95300000,-59200000,452300000,478700000,2147000000,964600000,-18800000,955600000,1566400000,
1,0.16666666666666674,-0.04225352112676062,-0.06483300589390961,-0.06849315068493156,0.04919024419077178,CEQP,349400000,-54000000,,1300000,-100000,-170700000,-9900000,140100000,170400000,-24400000,25.0,1393500000,1103100000,,,46500000,,-57200000,39800000,,,-1.2,-1.24,0.04,,147600000,143800000,-120400000,-800000,597200000,-24600000,68400000,13100000,1491300000,1183000000,1,175000000,175000000,-126400000,-126100000,-141100000,-119600000,442700000,648700000,,24.1,39800000,5800000,-31600000,,7200000,72100000,,108000000,,,1820800000,2017-12-31,,,57500000,1493200000,,-31.0,2017-10-31,4284900000,-210800000,27700000,183000000,530500000,505100000,2104400000,1207100000,-160200000,1246900000,1393500000,
2,0.020370370370370372,-0.007207207207207134,0.21365638766519823,0.12909836065573788,0.00542987759436924,CEQP,355500000,-65300000,,7300000,6000000,,,0,10200000,61500000,27.7,1373900000,965800000,,,45100000,,-57700000,45700000,,,0.21,0.2,0.01,,147600000,149200000,34100000,0,585800000,-24400000,32300000,11400000,1467500000,1162700000,1,179000000,179000000,-25900000,30100000,15100000,34100000,386200000,640500000,,26.85,45700000,5600000,-100000,,5000000,33200000,,168300000,,,1927300000,2018-03-31,,,58400000,1469300000,,20.0,2018-02-20,4271200000,-90000000,148700000,-52700000,442200000,470600000,2106400000,1069300000,-11600000,1115000000,1373900000,
3,0.07889546351084809,0.055984555984556206,-0.042031523642731994,0.15889830508474567,0.028830825717709084,CEQP,310500000,-53400000,,6100000,-1200000,,,0,39200000,-48700000,28.15,1300300000,725400000,,,44500000,,-57700000,15300000,,,-0.57,-0.52,-0.05,,138600000,115100000,-21300000,200000,574600000,-24300000,73600000,5600000,1561000000,1156700000,1,179700000,179700000,91300000,-25500000,-40600000,-21500000,326600000,587100000,,28.0,15300000,5700000,-3300000,,60000000,44800000,,169300000,,,1891700000,2018-06-30,,,55300000,1563100000,,-10.4,2018-05-01,4241900000,29700000,11300000,-42200000,474600000,419600000,2149900000,825200000,-36600000,840500000,1300300000,
0,0.025343018563357633,-0.0540580789277737,0.057609057609057546,0.2115201220675187,0.016859593849675805,CERN,204323000,-73000000,1345022000,573054000,112624000,60643000,-1120000,-45885000,30676000,-10983000,64.6,3568000,178747000,,,101994000,,,247906000,,1884000,0.61,-0.01,0.62,,851961000,1073103000,250415000,72991000,1304173000,-8012000,15687000,-103969000,521016000,112401000,1,,,-75000000,177424000,177424000,177424000,1020707000,2407869000,,64.6,247906000,145182000,-1691000,,,327622000,,340372000,,-72741000,1587035000,2017-09-30,153834000,4602208000,648799000,535004000,278996000,-0.016,2017-07-28,6232256000,-11000,362937000,-252186000,2231504000,806865000,1668253000,1003944000,2509000,1251850000,4564003000,-1386795000
1,0.22458791208791196,0.007629273806159853,0.10402476780185754,0.10146718146718126,-0.08803162908037374,CERN,,,,,,,,,,,65.31,,,,,,,,,,,0.58,-0.03,0.61,,,,,,,,,,,,,,,,,,,,,,64.42,,,,,,,,,,,,2017-12-31,,,,,,-0.049000002,2017-10-27,,,,,,,,,,,,
2,0.1839037927844589,-0.09349766255843606,-0.022008253094910613,0.009624487219943134,-0.008001925493160669,CERN,210046000,-79711000,1413637000,413399000,42476000,-70608000,1445000,403000,21888000,136049000,63.48,3599000,231278000,,,102591000,,,195215000,,-680000,0.58,0.0,0.58,,853834000,1061583000,200079000,40078000,1308548000,,14301000,-49713000,438672000,172007000,1,,,-75000000,160001000,160001000,160001000,1040741000,2738112000,,62.49,195215000,211158000,-1691000,,,311015000,,369429000,,-71486000,1600876000,2018-03-31,161617000,5106467000,682242000,445577000,507965000,0.0,2018-02-07,6511638000,-154311000,408965000,-211498000,2365215000,802942000,1611144000,1097646000,4864000,1292861000,4900494000,-1623209000
3,-0.11243872549019618,0.0039854444636977515,-0.16186894257196582,-0.12819741197712908,-0.050439780856579075,CERN,284203000,-109283000,1443803000,510968000,97569000,-115431000,-1055000,2829000,28987000,54237000,55.09,3605000,238783000,,,107912000,,,208287000,,-6479000,0.62,0.02,0.6,,849455000,1128944000,214884000,45527000,1307283000,,15345000,186849000,438760000,118286000,1,,,,169357000,169357000,169357000,1151860000,2722116000,,52.18,208287000,208274000,-1691000,,,278668000,,375698000,,-92655000,1666309000,2018-06-30,168278000,5275824000,730569000,440915000,374596000,0.033,2018-05-03,6528999000,-195969000,299701000,316000,2379392000,835687000,1650145000,1159440000,6597000,1367727000,4878854000,-1844378000
0,0.1727235606369948,0.0,0.12583300666405317,-0.21594321594321608,0.06699459027270772,CF,635000000,-105000000,1392000000,1992000000,-9000000,6000000,2000000,105000000,-36000000,,30.71,2000000,861000000,,,226000000,,-70000000,-33000000,,7000000,-0.39,0.15,-0.54,,2369000000,9000000,-115000000,-47000000,130000000,-81000000,316000000,6000000,4988000000,109000000,1,3073000000,3073000000,-1148000000,-87000000,-87000000,-68000000,279000000,668000000,,28.39,-33000000,226000000,-67000000,4000000,64000000,118000000,,2078000000,-3000000,-275000000,9372000000,2017-09-30,,2048000000,45000000,5786000000,,0.278,2017-08-03,14857000000,-136000000,214000000,-94000000,2651000000,1551000000,8617000000,903000000,-82000000,870000000,3167000000,-275000000
1,0.5283246283648051,0.08376068376068369,0.2386844676001303,0.40524565940155144,0.013317862332148859,CF,99000000,-183000000,1397000000,835000000,-1157000000,-28000000,28000000,-9000000,-466000000,,38.55,2000000,956000000,,,235000000,,-70000000,90000000,,-1000000,-0.02,0.06,-0.08,,2371000000,143000000,-17000000,-520000000,129000000,-74000000,275000000,18000000,4692000000,108000000,1,3105000000,3105000000,-1148000000,465000000,465000000,503000000,307000000,1079000000,,38.74,90000000,215000000,-11000000,1000000,48000000,269000000,,1507000000,1000000,-263000000,9175000000,2017-12-31,,2443000000,52000000,4692000000,,0.75,2017-11-02,13463000000,-1229000000,230000000,-157000000,1465000000,580000000,6779000000,1009000000,-107000000,1099000000,3579000000,-263000000
2,0.09196035242290734,0.0025278058645095136,0.06127910088306132,0.30891089108910874,0.030542411284901098,CF,447000000,-68000000,1405000000,936000000,101000000,61000000,-97000000,41000000,35000000,,40.89,2000000,767000000,,,193000000,,-70000000,151000000,,1000000,0.27,0.01,0.26,,2381000000,190000000,105000000,17000000,131000000,-60000000,401000000,4000000,4693000000,100000000,1,3071000000,3071000000,,63000000,63000000,88000000,247000000,1082000000,,40.9,151000000,219000000,-58000000,1000000,76000000,179000000,,1538000000,-16000000,-248000000,9031000000,2018-03-31,,2436000000,55000000,4693000000,,0.038,2018-02-15,13522000000,-127000000,282000000,-55000000,1660000000,626000000,6857000000,806000000,-46000000,957000000,3594000000,-249000000
3,0.4816078877512324,0.052815952573430414,-0.07940622054665403,0.045491035590045525,-0.020688609629368283,CF,429000000,-77000000,1349000000,728000000,-208000000,-95000000,118000000,-155000000,-7000000,,38.27,2000000,988000000,,,241000000,,-70000000,258000000,,-5000000,0.63,0.18,0.45,,2364000000,312000000,218000000,44000000,121000000,-61000000,257000000,6000000,4695000000,94000000,1,2766000000,2766000000,,148000000,148000000,174000000,338000000,1071000000,,37.42,258000000,219000000,-388000000,,25000000,53000000,,1488000000,1000000,-309000000,8841000000,2018-06-30,,2514000000,53000000,4695000000,,0.4,2018-05-03,12987000000,-456000000,316000000,-63000000,1348000000,482000000,6665000000,1042000000,-40000000,1300000000,3556000000,-309000000
0,0.21265377855887513,0.05882352941176472,0.18965517241379315,0.19653179190751446,0.05406722127027579,CG,248200000,-9300000,,1551100000,565800000,-2800000,,147100000,-328900000,327900000,21.85,660400000,392700000,263500000,,10800000,,-40300000,166900000,,25900000,0.56,0.05,0.51,,11000000,247200000,165900000,-1300000,27000000,-54100000,,,5310400000,5833800000,1,1793200000,1793200000,73200000,44600000,44600000,167200000,3831700000,553000000,,21.5,166900000,263500000,-69800000,-200000,9900000,,,1181100000,,-69400000,100100000,2017-09-30,,,80300000,5310400000,58500000,0.098000005,2017-08-02,11686600000,350700000,198700000,-9500000,5451200000,2423300000,8914800000,473000000,-1000000,639900000,591000000,-69400000
1,0.42405063291139244,-0.06832298136645953,0.08695652173913038,0.2931034482758621,-0.020202707317519466,CG,279900000,-8000000,,1377700000,-355600000,14200000,,-3500000,-467500000,-191400000,22.05,701800000,536600000,170400000,,10400000,,-61100000,163000000,,5500000,1.01,0.39,0.62,,11100000,471200000,395000000,107200000,24800000,-53800000,,,5877400000,6534500000,1,1932400000,1932400000,516200000,58900000,52900000,287800000,3978500000,593200000,,22.0,163000000,170400000,-210100000,-19100000,29100000,,,951700000,,-72700000,100400000,2017-12-31,,,308200000,5877400000,54100000,0.629,2017-10-31,12280600000,244900000,-578900000,-27100000,5439400000,2502500000,9331600000,844800000,232000000,1007800000,629100000,-72700000
2,0.44082840236686405,0.010373443983402453,0.07982261640798227,0.11441647597254012,-0.010320009031989472,CG,254100000,-4700000,,1424100000,49200000,-128700000,,106400000,-253000000,202300000,24.1,729800000,430200000,178200000,,10700000,,-39100000,177600000,,21700000,0.47,0.2,0.27,,,272600000,125500000,7800000,34000000,-53800000,,,6141500000,7031900000,1,1993600000,1993600000,208300000,39700000,33800000,117700000,4104600000,627900000,,25.0,177600000,178200000,-114400000,,10000000,,,1337300000,,-67900000,97800000,2018-03-31,,,95000000,6158400000,61200000,0.741,2018-02-07,12941800000,54800000,-22600000,-4700000,5599900000,2420000000,9898800000,525200000,-52100000,702800000,661900000,-67900000
3,0.15819209039548032,-0.014423076923076983,-0.196078431372549,-0.09292035398230092,0.004866189651172906,CG,299800000,-7800000,,1272100000,-199500000,53900000,,-127500000,-468600000,-54000000,20.6,738400000,462900000,176200000,,11200000,,-33700000,303900000,,-33400000,0.69,0.17,0.52,,,430700000,252800000,11600000,29900000,-63700000,,,6416900000,7338900000,1,2077000000,2077000000,506900000,69400000,63500000,241200000,4321000000,628900000,,20.55,303900000,176200000,-64900000,,1900000,,,1097600000,,-79600000,95900000,2018-06-30,,,126800000,6427000000,58500000,0.32700002,2018-05-01,13294400000,357300000,-515600000,-7800000,5653500000,2656600000,10171100000,589700000,-51100000,893600000,658800000,-79600000
0,1.6340110905730127,0.10808709175738729,0.6984505363528009,0.9308943089430894,0.06782259633876109,CHGG,2109000,-7423000,764097000,122227000,56141000,-1203000,,10749000,11576000,-1523000,15.25,108000,22356000,,,5208000,,,-11096000,,,0.01,0.02,-0.01,,116239000,40284000,-10918000,598000,16599000,-19000,,-97918000,,20013000,1,,,335601000,-11516000,-11516000,-11516000,28543000,236116000,,13.43,-11096000,1419000,-18091000,,5255000,22006000,,5243000,,19000,45078000,2017-09-30,19876000,-395270000,31504000,,80914000,2.0,2017-07-26,440152000,148191000,13291000,-105341000,240804000,65955000,71198000,73736000,178000,62640000,368954000,19000
